dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.411263,5.897749,6.642295,1.675366,-1.282496,-1.254210,5.975712
0.020000,6.442743,5.887901,6.675279,1.649216,-1.307483,-1.249325,5.984314
0.020000,6.473797,5.878481,6.707730,1.622570,-1.332309,-1.241318,5.993094
0.020000,6.504413,5.869490,6.739639,1.595431,-1.356964,-1.232740,6.002028
0.020000,6.534576,5.860925,6.770995,1.567803,-1.381394,-1.221489,6.011091
0.020000,6.564275,5.852785,6.801789,1.539692,-1.405523,-1.206444,6.020261
0.020000,6.593494,5.845065,6.832011,1.511105,-1.429360,-1.191866,6.029515
0.020000,6.622221,5.837759,6.861652,1.482050,-1.452734,-1.168684,6.038828
0.020000,6.650441,5.830862,6.890703,1.452535,-1.475756,-1.151098,6.048180
0.020000,6.678141,5.824367,6.919154,1.422572,-1.498157,-1.120056,6.057547
0.020000,6.705307,5.818264,6.946998,1.392170,-1.520112,-1.097766,6.066910
0.020000,6.731927,5.812545,6.974224,1.361343,-1.541328,-1.060779,6.076247
0.020000,6.757986,5.807200,7.000826,1.330103,-1.562002,-1.033729,6.085538
0.020000,6.783473,5.802218,7.026796,1.298467,-1.581805,-0.990127,6.094763
0.020000,6.808375,5.797587,7.052125,1.266447,-1.601008,-0.960145,6.103905
0.020000,6.832680,5.793295,7.076806,1.234061,-1.619322,-0.915743,6.112945
0.020000,6.856378,5.789330,7.100832,1.201323,-1.636868,-0.877271,6.121867
0.020000,6.879455,5.785678,7.124198,1.168254,-1.653444,-0.828788,6.130653
0.020000,6.901904,5.782326,7.146895,1.134868,-1.669321,-0.793857,6.139289
0.020000,6.923713,5.779260,7.168919,1.101182,-1.684294,-0.748645,6.147760
0.020000,6.944874,5.776466,7.190263,1.067216,-1.698322,-0.701411,6.156052
0.020000,6.965377,5.773930,7.210923,1.032987,-1.711416,-0.654710,6.164153
0.020000,6.985215,5.771636,7.230893,0.998511,-1.723807,-0.619547,6.172051
0.020000,7.004381,5.769572,7.250169,0.963803,-1.735385,-0.578910,6.179734
0.020000,7.022866,5.767722,7.268747,0.928885,-1.745930,-0.527222,6.187192
0.020000,7.040665,5.766073,7.286622,0.893771,-1.755682,-0.487604,6.194416
0.020000,7.057772,5.764611,7.303792,0.858476,-1.764775,-0.454672,6.201396
0.020000,7.074182,5.763321,7.320252,0.823009,-1.773330,-0.427762,6.208125
0.020000,7.089889,5.762191,7.336000,0.787396,-1.780673,-0.367118,6.214595
0.020000,7.104890,5.761207,7.351033,0.751644,-1.787568,-0.344757,6.220799
0.020000,7.119180,5.760357,7.365348,0.715770,-1.793717,-0.307472,6.226732
0.020000,7.132756,5.759628,7.378943,0.679769,-1.800056,-0.316936,6.232388
0.020000,7.145614,5.759009,7.391817,0.643680,-1.804446,-0.219507,6.237762
0.020000,7.157753,5.758488,7.403967,0.607495,-1.809243,-0.239825,6.242849
0.020000,7.169170,5.758055,7.415391,0.571231,-1.813181,-0.196920,6.247645
0.020000,7.179861,5.757699,7.426089,0.534886,-1.817251,-0.203516,6.252148
0.020000,7.189827,5.757411,7.436059,0.498488,-1.819921,-0.133497,6.256353
0.020000,7.199065,5.757181,7.445299,0.462025,-1.823150,-0.161445,6.260258
