dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.080209,3.501352,9.171163,2.778999,-1.513465,0.000000,4.634305
0.020000,6.076015,3.446234,9.226440,2.748730,-1.513465,-0.000000,4.638647
0.020000,6.072115,3.391701,9.281112,2.718460,-1.513465,0.000000,4.643450
0.020000,6.068530,3.337754,9.335179,2.688191,-1.513465,-0.000000,4.648698
0.020000,6.065277,3.284392,9.388640,2.657922,-1.513465,0.000000,4.654375
0.020000,6.062317,3.232625,9.441496,2.627652,-1.513465,0.000000,4.650274
0.020000,6.058659,3.180503,9.493746,2.597383,-1.513465,-0.000000,4.635355
0.020000,6.054431,3.129032,9.545391,2.567114,-1.513465,0.000000,4.626469
0.020000,6.049947,3.078189,9.596431,2.536845,-1.513465,-0.000000,4.623312
0.020000,6.045496,3.027952,9.646865,2.506575,-1.513465,0.000000,4.625648
0.020000,6.041348,2.978296,9.696694,2.476306,-1.513465,0.000000,4.633307
0.020000,6.037753,2.929205,9.745917,2.446037,-1.513465,-0.000000,4.646176
0.020000,6.034952,2.880668,9.794535,2.415767,-1.513465,0.000000,4.664184
0.020000,6.033171,2.832690,9.842548,2.385498,-1.513465,-0.000000,4.687280
0.020000,6.032626,2.785287,9.889955,2.355229,-1.513465,0.000000,4.715415
0.020000,6.033521,2.738496,9.936757,2.324959,-1.513465,0.000000,4.748505
0.020000,6.036043,2.692371,9.982953,2.294690,-1.513465,-0.000000,4.786406
0.020000,6.040360,2.646988,10.028544,2.264421,-1.513465,0.000000,4.828873
0.020000,6.046612,2.602443,10.073530,2.234151,-1.513465,-0.000000,4.875528
0.020000,6.054904,2.558849,10.117911,2.203882,-1.513465,0.000000,4.925839
0.020000,6.065300,2.516332,10.161685,2.173613,-1.513465,0.000000,4.979117
0.020000,6.077818,2.475023,10.204855,2.143344,-1.513465,-0.000000,5.034530
0.020000,6.092424,2.435049,10.247419,2.113074,-1.513465,0.000000,5.091155
0.020000,6.109037,2.396526,10.289378,2.082805,-1.513465,-0.000000,5.148034
0.020000,6.127533,2.359545,10.330731,2.052536,-1.513465,0.000000,5.204257
0.020000,6.147754,2.324174,10.371479,2.022266,-1.513465,0.000000,5.259018
0.020000,6.169518,2.290449,10.411622,1.991997,-1.513465,-0.000000,5.311666
0.020000,6.191619,2.259681,10.451159,1.961728,-1.513465,-0.000000,5.357251
0.020000,6.215706,2.229099,10.490091,1.931458,-1.513465,0.000000,5.402450
0.020000,6.240798,2.200133,10.528418,1.901189,-1.513465,-0.000000,5.450647
0.020000,6.266877,2.172885,10.566139,1.870920,-1.513465,0.000000,5.501704
0.020000,6.293906,2.147455,10.603254,1.840651,-1.513465,0.000000,5.555348
0.020000,6.321823,2.123933,10.639765,1.810381,-1.513465,0.000000,5.611152
0.020000,6.350542,2.102392,10.675670,1.780112,-1.513465,0.000000,5.668532
0.020000,6.379955,2.082883,10.710969,1.749843,-1.513465,0.000000,5.726774
0.020000,6.409932,2.065427,10.745663,1.719573,-1.513465,0.000000,5.785069
0.020000,6.440330,2.050011,10.779752,1.689304,-1.513465,0.000000,5.842577
0.020000,6.471000,2.036587,10.813236,1.659035,-1.513465,0.000000,5.898494
0.020000,6.501793,2.025075,10.846114,1.628765,-1.513465,0.000000,5.952108
0.020000,6.532568,2.015369,10.878386,1.598496,-1.513465,-0.000000,6.002849
0.020000,6.563197,2.007339,10.910053,1.568227,-1.513465,0.000000,6.050302
0.020000,6.593569,2.000843,10.941115,1.537958,-1.513465,0.000000,6.094215
0.020000,6.623592,1.995733,10.971572,1.507688,-1.513465,0.000000,6.134475
0.020000,6.653189,1.991858,11.001423,1.477419,-1.513465,0.000000,6.171087
